date,time_of_day,day_of_week,borough,location,temperature,humidity,weather,vehicle_type,avg_speed_kmph,vehicle_count,accidents_reported,road_condition_score,holiday_flag,congestion_level
2023-06-08 22:00:00,Morning,Thursday,Brooklyn,Uptown,18.9,46,Foggy,Truck,57.1,2451,3,2,1,MEDIUM
2023-06-08 23:00:00,Afternoon,Wednesday,Queens,Market,40.8,42,Foggy,Car,64.5,1131,3,3,1,MEDIUM
2023-06-09 00:00:00,Evening,Friday,Manhattan,Market,32.0,89,Cloudy,Bicycle,74.1,1524,0,9,0,MEDIUM
2023-06-09 01:00:00,Afternoon,Thursday,Manhattan,Suburb,22.6,68,Stormy,Car,54.3,111,1,2,0,LOW
2023-06-09 02:00:00,Afternoon,Wednesday,Bronx,Suburb,39.3,71,Foggy,Bicycle,50.1,833,2,5,0,LOW
2023-06-09 03:00:00,Morning,Saturday,Brooklyn,Airport,27.9,48,Foggy,Bicycle,71.7,1155,0,2,0,MEDIUM
2023-06-09 04:00:00,Evening,Sunday,Queens,Market,22.3,69,Foggy,Truck,33.1,3134,3,5,1,MEDIUM
2023-06-09 05:00:00,Morning,Sunday,Manhattan,Industrial,34.5,47,Cloudy,Motorbike,52.9,1253,3,3,0,MEDIUM
2023-06-09 06:00:00,Evening,Thursday,Manhattan,Airport,21.3,85,Foggy,Truck,63.0,814,4,8,0,LOW
2023-06-09 07:00:00,Afternoon,Sunday,Queens,Suburb,30.7,56,Clear,Bicycle,51.3,4810,2,6,0,HIGH
2023-06-09 08:00:00,Night,Tuesday,Bronx,Uptown,35.6,75,Clear,Bus,30.1,486,2,5,0,MEDIUM
2023-06-09 09:00:00,Afternoon,Wednesday,Staten Island,Suburb,40.4,27,Windy,Truck,53.3,1617,3,1,1,MEDIUM
2023-06-09 10:00:00,Night,Wednesday,Manhattan,Downtown,40.3,89,Rainy,Bicycle,13.9,876,3,4,0,HIGH
2023-06-09 11:00:00,Night,Tuesday,Bronx,Industrial,33.6,58,Cloudy,Motorbike,68.9,4917,1,2,0,HIGH
2023-06-09 12:00:00,Morning,Tuesday,Brooklyn,Suburb,40.5,82,Foggy,Bus,57.8,4769,3,6,0,HIGH
2023-06-09 13:00:00,Night,Monday,Manhattan,Market,21.6,80,Cloudy,Motorbike,19.9,1495,1,6,0,MEDIUM
2023-06-09 14:00:00,Morning,Friday,Queens,Suburb,32.7,38,Rainy,Car,21.0,2517,4,8,0,MEDIUM
2023-06-09 15:00:00,Night,Sunday,Manhattan,Airport,20.1,76,Foggy,Bicycle,41.6,2982,2,6,0,MEDIUM
2023-06-09 16:00:00,Evening,Monday,Bronx,Suburb,29.5,36,Foggy,Motorbike,60.6,3758,0,5,0,HIGH
2023-06-09 17:00:00,Evening,Thursday,Bronx,Downtown,38.7,30,Clear,Truck,36.7,4338,2,8,0,MEDIUM
2023-06-09 18:00:00,Evening,Friday,Manhattan,Downtown,33.2,45,Rainy,Car,17.9,2543,2,2,0,MEDIUM
2023-06-09 19:00:00,Morning,Monday,Brooklyn,Uptown,39.2,52,Rainy,Bus,13.6,425,2,8,0,HIGH
2023-06-09 20:00:00,Afternoon,Saturday,Brooklyn,Industrial,29.8,61,Stormy,Motorbike,67.6,1325,4,4,1,MEDIUM
2023-06-09 21:00:00,Night,Wednesday,Brooklyn,Industrial,36.4,63,Foggy,Bus,29.0,1042,1,3,0,MEDIUM
2023-06-09 22:00:00,Morning,Thursday,Queens,Downtown,41.9,88,Stormy,Motorbike,12.2,4178,1,7,0,HIGH
2023-06-09 23:00:00,Night,Wednesday,Staten Island,Suburb,30.3,34,Windy,Car,46.1,596,2,4,0,LOW
2023-06-10 00:00:00,Morning,Friday,Bronx,Highway,20.0,93,Clear,Bus,20.4,4167,2,1,0,MEDIUM
2023-06-10 01:00:00,Afternoon,Friday,Staten Island,Airport,39.6,34,Clear,Car,67.6,1115,3,2,0,MEDIUM
2023-06-10 02:00:00,Evening,Friday,Staten Island,Airport,33.4,92,Foggy,Motorbike,15.3,4988,2,3,1,HIGH
2023-06-10 03:00:00,Night,Friday,Brooklyn,Market,34.0,73,Foggy,Motorbike,70.8,2513,4,8,0,MEDIUM
2023-06-10 04:00:00,Afternoon,Saturday,Brooklyn,Industrial,31.2,29,Windy,Motorbike,35.5,2657,0,5,0,MEDIUM
2023-06-10 05:00:00,Evening,Saturday,Manhattan,Industrial,23.7,58,Windy,Bus,59.7,863,3,3,1,LOW
2023-06-10 06:00:00,Evening,Thursday,Bronx,Highway,21.2,85,Foggy,Car,67.8,4277,0,8,0,HIGH
2023-06-10 07:00:00,Evening,Saturday,Staten Island,Airport,41.3,73,Rainy,Bicycle,69.6,3130,0,5,0,HIGH
2023-06-10 08:00:00,Evening,Thursday,Manhattan,Industrial,31.2,53,Stormy,Car,14.4,3792,1,5,0,HIGH
2023-06-10 09:00:00,Morning,Tuesday,Queens,Uptown,31.6,55,Rainy,Bus,30.2,3010,4,7,0,MEDIUM
2023-06-10 10:00:00,Night,Monday,Manhattan,Uptown,34.8,28,Clear,Car,44.2,1680,0,1,0,MEDIUM
2023-06-10 11:00:00,Afternoon,Friday,Staten Island,Market,25.2,91,Windy,Bicycle,27.9,589,1,5,0,MEDIUM
2023-06-10 12:00:00,Evening,Sunday,Brooklyn,Airport,25.7,81,Cloudy,Truck,48.8,1363,0,8,0,MEDIUM
2023-06-10 13:00:00,Morning,Wednesday,Queens,Market,27.1,56,Cloudy,Truck,78.5,2784,4,6,0,MEDIUM
2023-06-10 14:00:00,Evening,Tuesday,Manhattan,Market,35.6,39,Cloudy,Car,68.9,1428,1,3,0,MEDIUM
2023-06-10 15:00:00,Morning,Wednesday,Manhattan,Suburb,25.9,40,Foggy,Car,31.4,1219,0,7,0,MEDIUM
2023-06-10 16:00:00,Evening,Friday,Manhattan,Downtown,39.2,75,Windy,Truck,19.3,1270,2,3,0,MEDIUM
2023-06-10 17:00:00,Afternoon,Saturday,Brooklyn,Highway,15.1,65,Stormy,Bicycle,15.6,3540,4,2,0,HIGH
2023-06-10 18:00:00,Afternoon,Wednesday,Brooklyn,Uptown,28.8,27,Windy,Bus,42.8,2992,3,6,1,MEDIUM
2023-06-10 19:00:00,Evening,Friday,Staten Island,Airport,28.8,38,Foggy,Car,56.0,1152,4,3,0,MEDIUM
2023-06-10 20:00:00,Night,Sunday,Bronx,Market,35.8,49,Foggy,Car,38.5,3290,0,2,0,MEDIUM
2023-06-10 21:00:00,Morning,Sunday,Staten Island,Downtown,23.7,92,Clear,Motorbike,19.1,1934,1,1,0,MEDIUM
2023-06-10 22:00:00,Afternoon,Friday,Bronx,Highway,32.0,25,Windy,Car,36.7,144,1,1,0,MEDIUM
2023-06-10 23:00:00,Evening,Sunday,Queens,Industrial,36.1,35,Foggy,Car,42.8,2547,3,5,0,MEDIUM
2023-06-11 00:00:00,Night,Wednesday,Bronx,Highway,38.5,81,Windy,Truck,32.4,2497,2,6,0,MEDIUM
2023-06-11 01:00:00,Morning,Wednesday,Brooklyn,Market,32.1,36,Clear,Motorbike,63.6,4139,1,3,0,HIGH
2023-06-11 02:00:00,Afternoon,Sunday,Queens,Downtown,26.1,37,Cloudy,Bicycle,51.5,887,2,9,1,LOW
2023-06-11 03:00:00,Night,Wednesday,Queens,Industrial,37.7,78,Rainy,Motorbike,69.1,2443,4,6,0,MEDIUM
2023-06-11 04:00:00,Evening,Sunday,Brooklyn,Suburb,36.5,28,Stormy,Car,54.7,2374,2,4,0,MEDIUM
2023-06-11 05:00:00,Afternoon,Wednesday,Brooklyn,Suburb,41.5,29,Windy,Truck,38.9,4398,2,9,1,MEDIUM
2023-06-11 06:00:00,Afternoon,Friday,Staten Island,Uptown,37.6,81,Cloudy,Truck,66.6,4009,1,4,0,HIGH
2023-06-11 07:00:00,Evening,Thursday,Staten Island,Market,32.9,40,Cloudy,Truck,44.8,3072,1,9,0,HIGH
2023-06-11 08:00:00,Night,Monday,Manhattan,Uptown,29.2,28,Windy,Car,76.3,531,1,7,1,LOW
2023-06-11 09:00:00,Morning,Friday,Manhattan,Suburb,30.3,76,Clear,Bus,72.3,4704,4,1,0,HIGH
2023-06-11 10:00:00,Afternoon,Saturday,Queens,Industrial,29.4,41,Stormy,Bus,34.8,4405,0,2,0,MEDIUM
2023-06-11 11:00:00,Evening,Monday,Bronx,Downtown,20.4,91,Clear,Bicycle,57.1,3781,0,1,0,HIGH
2023-06-11 12:00:00,Night,Sunday,Staten Island,Downtown,32.7,46,Rainy,Car,43.0,2071,0,9,0,MEDIUM
2023-06-11 13:00:00,Evening,Friday,Manhattan,Airport,21.8,93,Rainy,Bus,15.1,2280,4,1,0,MEDIUM
2023-06-11 14:00:00,Night,Monday,Brooklyn,Suburb,35.8,30,Cloudy,Bicycle,57.8,3842,2,9,0,HIGH
2023-06-11 15:00:00,Morning,Tuesday,Brooklyn,Market,17.5,27,Stormy,Car,29.0,2339,3,9,0,MEDIUM
2023-06-11 16:00:00,Afternoon,Friday,Brooklyn,Downtown,26.7,94,Foggy,Motorbike,41.4,3320,4,1,0,HIGH
2023-06-11 17:00:00,Evening,Tuesday,Queens,Suburb,28.9,92,Foggy,Bicycle,52.7,409,1,6,1,LOW
2023-06-11 18:00:00,Night,Wednesday,Queens,Downtown,37.2,55,Cloudy,Bicycle,69.5,1227,1,9,0,MEDIUM
2023-06-11 19:00:00,Night,Tuesday,Queens,Suburb,21.4,49,Cloudy,Motorbike,47.6,2651,1,1,0,MEDIUM
2023-06-11 20:00:00,Night,Saturday,Brooklyn,Airport,41.2,90,Clear,Car,33.0,2816,3,9,0,MEDIUM
2023-06-11 21:00:00,Morning,Thursday,Staten Island,Industrial,33.6,75,Rainy,Bicycle,40.5,4585,2,5,0,HIGH
2023-06-11 22:00:00,Night,Saturday,Queens,Suburb,22.4,60,Windy,Motorbike,54.7,816,0,6,0,LOW
2023-06-11 23:00:00,Afternoon,Friday,Bronx,Market,25.0,48,Clear,Bus,12.2,4147,2,4,1,HIGH
2023-06-12 00:00:00,Morning,Thursday,Brooklyn,Uptown,26.3,35,Rainy,Truck,43.6,2815,2,9,0,MEDIUM
2023-06-12 01:00:00,Morning,Sunday,Brooklyn,Suburb,21.9,92,Foggy,Car,11.9,2998,2,5,1,MEDIUM
2023-06-12 02:00:00,Night,Sunday,Queens,Market,23.9,67,Stormy,Truck,15.3,1094,1,1,0,MEDIUM
2023-06-12 03:00:00,Morning,Saturday,Manhattan,Market,32.4,54,Foggy,Truck,55.6,3525,0,2,0,HIGH
2023-06-12 04:00:00,Evening,Friday,Brooklyn,Downtown,35.0,33,Foggy,Bus,30.4,2012,1,1,1,MEDIUM
2023-06-12 05:00:00,Morning,Monday,Bronx,Uptown,20.5,84,Cloudy,Bicycle,57.0,2353,0,9,0,MEDIUM
2023-06-12 06:00:00,Morning,Sunday,Manhattan,Industrial,23.2,44,Clear,Bicycle,65.9,3477,2,7,0,HIGH
2023-06-12 07:00:00,Night,Friday,Manhattan,Industrial,38.2,86,Cloudy,Truck,76.4,4416,1,2,0,HIGH
2023-06-12 08:00:00,Morning,Wednesday,Staten Island,Downtown,24.4,83,Rainy,Motorbike,42.9,666,4,5,0,LOW
2023-06-12 09:00:00,Night,Friday,Manhattan,Uptown,27.7,66,Cloudy,Car,64.2,471,3,2,0,LOW
2023-06-12 10:00:00,Evening,Thursday,Bronx,Suburb,36.9,93,Cloudy,Car,61.7,687,0,8,1,LOW
2023-06-12 11:00:00,Night,Sunday,Manhattan,Highway,37.1,26,Stormy,Bicycle,18.4,4291,4,6,1,HIGH
2023-06-12 12:00:00,Evening,Thursday,Manhattan,Highway,32.3,54,Foggy,Bus,14.7,4078,2,1,0,HIGH
2023-06-12 13:00:00,Night,Monday,Bronx,Industrial,37.5,63,Cloudy,Motorbike,26.2,221,0,7,0,MEDIUM
2023-06-12 14:00:00,Night,Monday,Manhattan,Industrial,26.5,48,Rainy,Truck,57.1,1403,0,5,1,MEDIUM
2023-06-12 15:00:00,Afternoon,Friday,Staten Island,Industrial,38.4,78,Stormy,Car,23.5,4955,0,9,0,MEDIUM
2023-06-12 16:00:00,Afternoon,Saturday,Brooklyn,Industrial,15.8,89,Foggy,Car,68.8,3747,4,6,0,HIGH
2023-06-12 17:00:00,Evening,Friday,Queens,Industrial,35.9,85,Stormy,Bus,54.2,3032,3,9,0,HIGH
2023-06-12 18:00:00,Afternoon,Tuesday,Brooklyn,Highway,35.4,41,Rainy,Truck,42.6,3952,3,6,0,HIGH
2023-06-12 19:00:00,Night,Sunday,Staten Island,Uptown,27.5,47,Clear,Car,17.7,4612,0,4,0,HIGH
2023-06-12 20:00:00,Night,Wednesday,Brooklyn,Highway,22.4,83,Rainy,Bus,38.3,2417,0,4,0,MEDIUM
2023-06-12 21:00:00,Night,Friday,Brooklyn,Airport,18.6,77,Stormy,Car,76.3,4520,0,3,0,HIGH
2023-06-12 22:00:00,Morning,Saturday,Queens,Suburb,17.8,87,Cloudy,Bicycle,45.0,3436,4,3,1,HIGH
2023-06-12 23:00:00,Evening,Friday,Staten Island,Airport,18.2,26,Rainy,Bus,59.9,1876,2,1,0,MEDIUM
2023-06-13 00:00:00,Afternoon,Friday,Staten Island,Uptown,20.1,31,Stormy,Motorbike,37.8,4600,1,8,0,MEDIUM
2023-06-13 01:00:00,Night,Saturday,Staten Island,Airport,20.6,56,Rainy,Bicycle,66.0,3877,0,5,0,HIGH
2023-06-13 02:00:00,Night,Tuesday,Manhattan,Airport,28.8,26,Clear,Car,74.9,1779,3,2,0,MEDIUM
2023-06-13 03:00:00,Evening,Wednesday,Queens,Highway,30.0,69,Windy,Bus,24.6,267,4,2,1,MEDIUM
2023-06-13 04:00:00,Night,Wednesday,Staten Island,Market,23.7,26,Windy,Car,71.5,4689,4,7,0,HIGH
2023-06-13 05:00:00,Afternoon,Monday,Staten Island,Highway,16.0,26,Foggy,Bicycle,42.5,4417,0,7,0,HIGH
2023-06-13 06:00:00,Afternoon,Saturday,Staten Island,Market,15.1,91,Rainy,Bicycle,43.5,672,1,6,0,LOW
2023-06-13 07:00:00,Afternoon,Sunday,Queens,Industrial,35.2,56,Stormy,Bicycle,64.1,572,4,9,0,LOW
2023-06-13 08:00:00,Afternoon,Sunday,Manhattan,Highway,26.7,46,Cloudy,Bicycle,38.3,1980,0,2,0,MEDIUM
2023-06-13 09:00:00,Morning,Tuesday,Manhattan,Downtown,16.1,58,Rainy,Motorbike,71.6,2461,0,9,0,MEDIUM
2023-06-13 10:00:00,Evening,Wednesday,Staten Island,Industrial,37.1,64,Foggy,Motorbike,47.6,4146,1,1,0,HIGH
2023-06-13 11:00:00,Night,Wednesday,Staten Island,Highway,30.1,75,Foggy,Motorbike,56.5,2776,3,5,0,MEDIUM
2023-06-13 12:00:00,Afternoon,Wednesday,Bronx,Industrial,17.6,44,Stormy,Car,75.9,2632,3,5,0,MEDIUM
2023-06-13 13:00:00,Afternoon,Tuesday,Brooklyn,Airport,22.7,80,Rainy,Bicycle,38.8,2766,3,2,0,MEDIUM
2023-06-13 14:00:00,Night,Wednesday,Bronx,Industrial,36.4,27,Stormy,Car,29.7,1608,2,6,1,MEDIUM
2023-06-13 15:00:00,Afternoon,Wednesday,Bronx,Industrial,23.0,26,Foggy,Car,12.5,1975,4,8,0,MEDIUM
2023-06-13 16:00:00,Morning,Wednesday,Brooklyn,Airport,38.3,88,Cloudy,Bicycle,67.9,3457,0,5,0,HIGH
2023-06-13 17:00:00,Evening,Monday,Bronx,Industrial,19.0,87,Windy,Car,19.6,4046,3,9,0,HIGH
2023-06-13 18:00:00,Night,Thursday,Staten Island,Airport,23.6,91,Stormy,Bus,63.2,2159,2,5,0,MEDIUM
2023-06-13 19:00:00,Evening,Friday,Manhattan,Airport,39.5,63,Stormy,Motorbike,70.0,2678,3,8,1,MEDIUM
2023-06-13 20:00:00,Evening,Sunday,Manhattan,Downtown,16.4,64,Foggy,Car,65.7,1368,1,3,1,MEDIUM
2023-06-13 21:00:00,Afternoon,Monday,Brooklyn,Uptown,24.7,77,Rainy,Car,28.0,2004,2,5,1,MEDIUM
2023-06-13 22:00:00,Night,Saturday,Bronx,Market,25.9,80,Cloudy,Motorbike,25.3,3134,2,6,0,MEDIUM
2023-06-13 23:00:00,Evening,Monday,Brooklyn,Uptown,15.2,90,Cloudy,Truck,15.6,685,3,9,0,HIGH
2023-06-14 00:00:00,Morning,Wednesday,Staten Island,Downtown,32.7,49,Rainy,Bicycle,42.8,734,3,1,0,LOW
2023-06-14 01:00:00,Afternoon,Wednesday,Manhattan,Uptown,17.2,63,Clear,Bicycle,69.6,2087,2,5,0,MEDIUM
2023-06-14 02:00:00,Evening,Sunday,Queens,Highway,21.9,77,Windy,Bus,31.9,1009,0,7,0,MEDIUM
2023-06-14 03:00:00,Night,Friday,Brooklyn,Market,36.8,90,Clear,Motorbike,71.3,2776,4,4,0,MEDIUM
2023-06-14 04:00:00,Afternoon,Sunday,Staten Island,Market,17.0,51,Stormy,Truck,63.6,3306,3,2,0,HIGH
2023-06-14 05:00:00,Evening,Sunday,Staten Island,Uptown,32.0,33,Foggy,Car,18.5,4198,1,8,0,HIGH
2023-06-14 06:00:00,Afternoon,Thursday,Queens,Uptown,32.4,42,Windy,Bus,38.1,2474,4,8,0,MEDIUM
2023-06-14 07:00:00,Evening,Saturday,Staten Island,Market,28.0,73,Windy,Motorbike,70.5,2354,0,5,0,MEDIUM
2023-06-14 08:00:00,Night,Tuesday,Brooklyn,Airport,30.3,75,Rainy,Truck,53.9,4060,4,2,0,HIGH
2023-06-14 09:00:00,Evening,Monday,Staten Island,Uptown,20.7,78,Clear,Bus,58.0,4095,4,7,0,HIGH
2023-06-14 10:00:00,Night,Sunday,Bronx,Market,18.5,36,Cloudy,Bus,33.8,1823,1,2,0,MEDIUM
2023-06-14 11:00:00,Afternoon,Wednesday,Manhattan,Highway,31.6,34,Clear,Car,35.6,1386,0,4,0,MEDIUM
2023-06-14 12:00:00,Night,Tuesday,Bronx,Market,38.7,53,Cloudy,Truck,22.2,2933,0,4,0,MEDIUM
2023-06-14 13:00:00,Night,Saturday,Manhattan,Market,41.9,40,Foggy,Truck,16.8,1352,2,2,0,MEDIUM
2023-06-14 14:00:00,Evening,Monday,Queens,Suburb,31.7,74,Rainy,Car,78.4,1672,3,5,0,MEDIUM
2023-06-14 15:00:00,Morning,Monday,Staten Island,Highway,23.5,47,Rainy,Bus,23.3,2364,0,2,0,MEDIUM
2023-06-14 16:00:00,Evening,Friday,Staten Island,Downtown,20.8,30,Windy,Motorbike,77.6,4519,1,2,0,HIGH
2023-06-14 17:00:00,Night,Tuesday,Manhattan,Airport,31.8,42,Windy,Truck,47.3,438,1,4,1,LOW
2023-06-14 18:00:00,Afternoon,Friday,Queens,Airport,27.7,51,Clear,Bicycle,46.5,844,0,3,0,LOW
2023-06-14 19:00:00,Evening,Wednesday,Manhattan,Downtown,20.7,87,Clear,Bicycle,49.3,3705,4,1,0,HIGH
2023-06-14 20:00:00,Evening,Sunday,Brooklyn,Downtown,15.5,84,Rainy,Bicycle,18.2,4648,4,4,0,HIGH
2023-06-14 21:00:00,Afternoon,Monday,Bronx,Airport,15.5,65,Cloudy,Bus,63.1,1761,4,3,0,MEDIUM
2023-06-14 22:00:00,Afternoon,Monday,Manhattan,Highway,37.3,56,Rainy,Truck,58.7,4765,3,5,0,HIGH
2023-06-14 23:00:00,Evening,Saturday,Queens,Airport,27.2,93,Foggy,Bicycle,53.7,1182,2,4,1,MEDIUM
2023-06-15 00:00:00,Evening,Monday,Brooklyn,Airport,36.7,60,Cloudy,Truck,44.0,2427,1,2,0,MEDIUM
2023-06-15 01:00:00,Afternoon,Saturday,Bronx,Market,30.8,26,Cloudy,Motorbike,58.7,2088,1,6,0,MEDIUM
2023-06-15 02:00:00,Afternoon,Wednesday,Brooklyn,Downtown,29.8,89,Clear,Car,24.2,3095,1,6,0,MEDIUM
2023-06-15 03:00:00,Night,Saturday,Queens,Uptown,37.5,29,Foggy,Bus,38.8,3667,3,9,0,MEDIUM
2023-06-15 04:00:00,Afternoon,Friday,Manhattan,Industrial,22.2,90,Rainy,Car,79.5,3290,0,4,0,HIGH
2023-06-15 05:00:00,Night,Wednesday,Brooklyn,Uptown,18.1,45,Clear,Truck,80.0,2288,1,7,0,MEDIUM
2023-06-15 06:00:00,Afternoon,Sunday,Manhattan,Suburb,40.7,63,Clear,Bicycle,27.0,742,1,2,0,MEDIUM
2023-06-15 07:00:00,Night,Friday,Manhattan,Downtown,40.9,32,Rainy,Motorbike,75.9,3588,0,4,0,HIGH
2023-06-15 08:00:00,Evening,Saturday,Staten Island,Uptown,25.4,34,Stormy,Bicycle,57.7,245,3,8,0,LOW
2023-06-15 09:00:00,Night,Friday,Staten Island,Highway,36.0,56,Windy,Motorbike,34.9,4091,0,6,0,MEDIUM
2023-06-15 10:00:00,Morning,Monday,Staten Island,Market,35.7,46,Stormy,Truck,24.1,1343,3,5,0,MEDIUM
2023-06-15 11:00:00,Night,Monday,Staten Island,Downtown,33.8,73,Stormy,Bicycle,16.9,2170,3,5,1,MEDIUM
2023-06-15 12:00:00,Afternoon,Tuesday,Queens,Highway,24.1,87,Cloudy,Bus,64.5,2113,1,9,0,MEDIUM
2023-06-15 13:00:00,Afternoon,Tuesday,Staten Island,Downtown,17.8,85,Stormy,Bicycle,55.4,975,1,9,0,LOW
2023-06-15 14:00:00,Night,Monday,Staten Island,Uptown,35.8,78,Foggy,Truck,11.0,422,2,7,1,HIGH
2023-06-15 15:00:00,Evening,Saturday,Staten Island,Highway,26.0,29,Stormy,Truck,55.3,2148,2,1,0,MEDIUM
2023-06-15 16:00:00,Afternoon,Thursday,Brooklyn,Downtown,16.7,56,Windy,Bicycle,60.2,347,0,4,1,LOW
2023-06-15 17:00:00,Evening,Saturday,Brooklyn,Industrial,31.7,93,Clear,Motorbike,58.3,3886,0,2,0,HIGH
2023-06-15 18:00:00,Night,Sunday,Staten Island,Market,19.8,26,Windy,Motorbike,16.7,529,2,3,0,HIGH
2023-06-15 19:00:00,Morning,Saturday,Brooklyn,Market,33.7,29,Foggy,Bicycle,74.9,4917,2,4,0,HIGH
2023-06-15 20:00:00,Morning,Tuesday,Brooklyn,Airport,27.1,60,Cloudy,Bus,76.6,4577,4,4,0,HIGH
2023-06-15 21:00:00,Morning,Sunday,Queens,Market,23.6,81,Stormy,Motorbike,69.5,3819,4,5,0,HIGH
2023-06-15 22:00:00,Night,Thursday,Queens,Uptown,17.9,76,Windy,Car,28.7,4468,3,3,0,MEDIUM
2023-06-15 23:00:00,Evening,Monday,Staten Island,Uptown,28.9,89,Rainy,Bicycle,22.1,183,4,5,1,MEDIUM
2023-06-16 00:00:00,Evening,Friday,Staten Island,Industrial,40.9,73,Rainy,Truck,48.9,4607,4,7,1,HIGH
2023-06-16 01:00:00,Night,Saturday,Brooklyn,Downtown,27.0,29,Stormy,Car,56.7,2862,2,8,0,MEDIUM
2023-06-16 02:00:00,Morning,Monday,Queens,Market,32.1,57,Clear,Bicycle,79.1,2807,0,7,0,MEDIUM
2023-06-16 03:00:00,Evening,Thursday,Staten Island,Downtown,29.8,70,Stormy,Truck,12.0,1284,0,5,1,MEDIUM
2023-06-16 04:00:00,Afternoon,Thursday,Staten Island,Airport,25.6,80,Clear,Motorbike,54.1,2752,1,2,1,MEDIUM
2023-06-16 05:00:00,Night,Friday,Brooklyn,Market,36.0,82,Rainy,Bus,42.6,963,0,3,1,LOW
2023-06-16 06:00:00,Evening,Saturday,Bronx,Market,21.5,85,Rainy,Bicycle,62.9,770,2,7,0,LOW
2023-06-16 07:00:00,Morning,Thursday,Manhattan,Industrial,21.9,39,Rainy,Bicycle,17.2,2756,4,5,0,MEDIUM
2023-06-16 08:00:00,Afternoon,Wednesday,Manhattan,Suburb,35.2,49,Windy,Truck,60.2,4174,0,1,0,HIGH
2023-06-16 09:00:00,Evening,Sunday,Bronx,Market,20.2,74,Windy,Bus,65.6,4999,1,4,0,HIGH
2023-06-16 10:00:00,Morning,Friday,Queens,Airport,32.3,77,Windy,Bicycle,65.1,936,3,3,0,LOW
2023-06-16 11:00:00,Evening,Sunday,Staten Island,Industrial,34.7,64,Rainy,Car,77.0,3226,0,5,1,HIGH
2023-06-16 12:00:00,Afternoon,Monday,Staten Island,Highway,33.2,57,Rainy,Bicycle,16.0,2212,3,7,0,MEDIUM
2023-06-16 13:00:00,Evening,Monday,Manhattan,Market,25.0,46,Foggy,Motorbike,73.0,343,0,5,0,LOW
2023-06-16 14:00:00,Morning,Friday,Queens,Downtown,28.2,93,Cloudy,Truck,46.6,3850,3,8,0,HIGH
2023-06-16 15:00:00,Night,Friday,Manhattan,Industrial,38.6,76,Rainy,Bus,61.5,1699,3,8,1,MEDIUM
2023-06-16 16:00:00,Afternoon,Monday,Staten Island,Uptown,25.8,32,Rainy,Car,33.0,688,4,3,0,MEDIUM
2023-06-16 17:00:00,Evening,Thursday,Bronx,Suburb,18.0,86,Clear,Motorbike,63.6,235,0,6,0,LOW
2023-06-16 18:00:00,Afternoon,Friday,Queens,Suburb,32.8,61,Rainy,Truck,24.7,4322,0,6,0,MEDIUM
2023-06-16 19:00:00,Morning,Saturday,Brooklyn,Market,28.6,76,Foggy,Bicycle,75.3,3180,1,3,1,HIGH
2023-06-16 20:00:00,Afternoon,Tuesday,Queens,Airport,25.8,83,Windy,Truck,50.5,3747,1,5,0,HIGH
2023-06-16 21:00:00,Evening,Wednesday,Staten Island,Highway,23.8,90,Clear,Bus,30.3,3196,1,7,1,MEDIUM
2023-06-16 22:00:00,Night,Friday,Bronx,Downtown,17.9,83,Rainy,Car,51.8,2385,4,5,0,MEDIUM
2023-06-16 23:00:00,Evening,Monday,Manhattan,Suburb,19.9,64,Rainy,Car,36.0,3535,1,6,1,MEDIUM
2023-06-17 00:00:00,Evening,Thursday,Bronx,Industrial,26.2,62,Rainy,Motorbike,65.6,4303,3,8,0,HIGH
2023-06-17 01:00:00,Evening,Wednesday,Bronx,Market,16.6,62,Stormy,Truck,72.7,1039,2,7,0,MEDIUM
2023-06-17 02:00:00,Afternoon,Wednesday,Manhattan,Downtown,39.7,31,Windy,Truck,42.6,4440,1,4,0,HIGH
2023-06-17 03:00:00,Evening,Tuesday,Staten Island,Industrial,28.0,87,Rainy,Bicycle,58.4,492,0,7,0,LOW
2023-06-17 04:00:00,Night,Wednesday,Staten Island,Highway,16.9,81,Clear,Truck,28.3,1608,4,6,1,MEDIUM
2023-06-17 05:00:00,Evening,Friday,Queens,Airport,25.7,29,Rainy,Bus,37.4,4026,0,7,0,MEDIUM
2023-06-17 06:00:00,Evening,Saturday,Queens,Airport,33.8,67,Foggy,Bus,35.1,3284,4,2,0,MEDIUM
2023-06-17 07:00:00,Afternoon,Friday,Queens,Downtown,28.3,46,Rainy,Truck,49.6,1692,2,7,0,MEDIUM
2023-06-17 08:00:00,Night,Saturday,Manhattan,Market,38.0,64,Foggy,Bus,69.2,4793,2,1,0,HIGH
2023-06-17 09:00:00,Night,Monday,Queens,Uptown,30.5,81,Cloudy,Motorbike,74.6,1473,4,7,0,MEDIUM
2023-06-17 10:00:00,Morning,Sunday,Brooklyn,Industrial,31.6,46,Windy,Motorbike,31.7,2150,3,9,0,MEDIUM
2023-06-17 11:00:00,Evening,Sunday,Staten Island,Downtown,17.5,90,Clear,Truck,25.0,480,2,4,0,MEDIUM
2023-06-17 12:00:00,Morning,Thursday,Bronx,Suburb,21.3,88,Rainy,Car,30.3,4115,4,4,1,MEDIUM
2023-06-17 13:00:00,Morning,Friday,Queens,Uptown,18.9,39,Cloudy,Truck,31.4,545,4,8,0,MEDIUM
2023-06-17 14:00:00,Afternoon,Monday,Bronx,Industrial,33.2,36,Foggy,Bus,63.1,1426,0,4,0,MEDIUM
